[2026-01-04 14:15:47.712860] MAIN MODULE LOADED
[2026-01-04 14:15:47.810908] MAIN MODULE LOADED
Candidate AIO: Diff=0.1018% vs Min=0.01% | PriceDiff=0.13%
Candidate DOLO: Diff=0.0991% vs Min=0.01% | PriceDiff=0.04%
Candidate DGB: Diff=0.0532% vs Min=0.01% | PriceDiff=0.06%
Candidate IP: Diff=0.0783% vs Min=0.01% | PriceDiff=0.13%
Candidate SOPH: Diff=0.0639% vs Min=0.01% | PriceDiff=0.26%
Candidate SKYAI: Diff=0.0569% vs Min=0.01% | PriceDiff=0.28%
Candidate STORJ: Diff=0.1339% vs Min=0.01% | PriceDiff=0.38%
Candidate XCN: Diff=0.1217% vs Min=0.01% | PriceDiff=0.91%
Candidate ANIME: Diff=0.0763% vs Min=0.01% | PriceDiff=0.24%
Candidate PONKE: Diff=1.4284% vs Min=0.01% | PriceDiff=6.54%
Candidate ORCA: Diff=0.3544% vs Min=0.01% | PriceDiff=0.51%
Candidate COMMON: Diff=0.1188% vs Min=0.01% | PriceDiff=0.13%
Candidate RAVE: Diff=0.0628% vs Min=0.01% | PriceDiff=1.07%
Candidate EVAA: Diff=0.0817% vs Min=0.01% | PriceDiff=0.08%
Candidate MOCA: Diff=0.0940% vs Min=0.01% | PriceDiff=0.15%
Candidate LIT: Diff=0.2496% vs Min=0.01% | PriceDiff=1.89%
Candidate TAC: Diff=0.0517% vs Min=0.01% | PriceDiff=0.26%
Candidate ZBT: Diff=0.0771% vs Min=0.01% | PriceDiff=0.20%
Candidate VELVET: Diff=0.0528% vs Min=0.01% | PriceDiff=0.59%
Candidate FLOW: Diff=0.0705% vs Min=0.01% | PriceDiff=3.44%
Candidate MINA: Diff=0.0732% vs Min=0.01% | PriceDiff=0.12%
Candidates Found: 146
[2026-01-05 18:19:06.116274] LOOP START. Active: True
[2026-01-05 18:19:06.547564] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.13%
Candidate DOLO: Diff=0.0991% vs Min=0.01% | PriceDiff=0.05%
Candidate ANIME: Diff=0.0713% vs Min=0.01% | PriceDiff=0.23%
Candidate COMMON: Diff=0.1188% vs Min=0.01% | PriceDiff=0.06%
Candidate MINA: Diff=0.0728% vs Min=0.01% | PriceDiff=0.00%
Candidate SOPH: Diff=0.0574% vs Min=0.01% | PriceDiff=0.26%
Candidate DAM: Diff=0.1863% vs Min=0.01% | PriceDiff=0.50%
Candidate TAC: Diff=0.0523% vs Min=0.01% | PriceDiff=0.26%
Candidate IP: Diff=0.0765% vs Min=0.01% | PriceDiff=0.13%
Candidate SKYAI: Diff=0.0570% vs Min=0.01% | PriceDiff=0.24%
Candidate FLOW: Diff=0.0658% vs Min=0.01% | PriceDiff=4.08%
Candidate LUMIA: Diff=0.2129% vs Min=0.01% | PriceDiff=0.01%
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.51%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.11%
Candidate XCN: Diff=0.1277% vs Min=0.01% | PriceDiff=0.78%
Candidate DGB: Diff=0.0532% vs Min=0.01% | PriceDiff=0.06%
Candidate LIT: Diff=0.2641% vs Min=0.01% | PriceDiff=1.58%
Candidate STORJ: Diff=0.1098% vs Min=0.01% | PriceDiff=0.39%
Candidate MOCA: Diff=0.0955% vs Min=0.01% | PriceDiff=0.14%
Candidate EVAA: Diff=0.0813% vs Min=0.01% | PriceDiff=0.08%
Candidate LYN: Diff=0.4708% vs Min=0.01% | PriceDiff=1.06%
Candidate PONKE: Diff=1.4284% vs Min=0.01% | PriceDiff=6.28%
Candidate A2Z: Diff=0.3371% vs Min=0.01% | PriceDiff=0.14%
Candidate ORCA: Diff=0.3566% vs Min=0.01% | PriceDiff=0.50%
Candidate LUNA2: Diff=0.0644% vs Min=0.01% | PriceDiff=0.25%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.25%
Candidates Found: 145
[2026-01-05 18:19:11.550751] LOOP START. Active: True
[2026-01-05 18:19:12.065029] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.07%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.14%
Candidate LUNA2: Diff=0.0644% vs Min=0.01% | PriceDiff=0.30%
Candidate LIT: Diff=0.2641% vs Min=0.01% | PriceDiff=1.25%
Candidate XCN: Diff=0.1277% vs Min=0.01% | PriceDiff=0.87%
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.12%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=0.87%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.02%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.08%
Candidate DAM: Diff=0.1845% vs Min=0.01% | PriceDiff=0.53%
Candidate DOLO: Diff=0.0996% vs Min=0.01% | PriceDiff=0.09%
Candidate MOCA: Diff=0.0848% vs Min=0.01% | PriceDiff=0.14%
Candidate MINA: Diff=0.0728% vs Min=0.01% | PriceDiff=0.05%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.26%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.22%
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.50%
Candidate IP: Diff=0.0765% vs Min=0.01% | PriceDiff=0.08%
Candidate ANIME: Diff=0.0713% vs Min=0.01% | PriceDiff=0.19%
Candidate ORCA: Diff=0.3566% vs Min=0.01% | PriceDiff=0.54%
Candidate STORJ: Diff=0.1356% vs Min=0.01% | PriceDiff=0.63%
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=6.49%
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.32%
Candidate SOPH: Diff=0.0574% vs Min=0.01% | PriceDiff=0.22%
Candidate FLOW: Diff=0.0658% vs Min=0.01% | PriceDiff=4.09%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.21%
Candidate SKYAI: Diff=0.0524% vs Min=0.01% | PriceDiff=0.24%
Candidates Found: 147
[2026-01-05 18:19:17.069029] LOOP START. Active: True
[2026-01-05 18:19:17.494475] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.04%
Candidate DOLO: Diff=0.0996% vs Min=0.01% | PriceDiff=0.11%
Candidate ANIME: Diff=0.0713% vs Min=0.01% | PriceDiff=0.19%
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.10%
Candidate MINA: Diff=0.0728% vs Min=0.01% | PriceDiff=0.04%
Candidate SOPH: Diff=0.0574% vs Min=0.01% | PriceDiff=0.24%
Candidate DAM: Diff=0.1845% vs Min=0.01% | PriceDiff=0.50%
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.28%
Candidate IP: Diff=0.0765% vs Min=0.01% | PriceDiff=0.02%
Candidate SKYAI: Diff=0.0524% vs Min=0.01% | PriceDiff=0.24%
Candidate FLOW: Diff=0.0658% vs Min=0.01% | PriceDiff=4.10%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.06%
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.56%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.14%
Candidate XCN: Diff=0.1277% vs Min=0.01% | PriceDiff=0.51%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.08%
Candidate LIT: Diff=0.2641% vs Min=0.01% | PriceDiff=1.32%
Candidate STORJ: Diff=0.1356% vs Min=0.01% | PriceDiff=0.38%
Candidate MOCA: Diff=0.0848% vs Min=0.01% | PriceDiff=0.11%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.16%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=1.11%
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=6.36%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.14%
Candidate ORCA: Diff=0.3566% vs Min=0.01% | PriceDiff=0.56%
Candidate LUNA2: Diff=0.0644% vs Min=0.01% | PriceDiff=0.28%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.19%
Candidates Found: 147
[2026-01-05 18:19:22.496395] LOOP START. Active: True
[2026-01-05 18:19:23.059673] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate STORJ: Diff=0.1356% vs Min=0.01% | PriceDiff=0.52%
Candidate SKYAI: Diff=0.0524% vs Min=0.01% | PriceDiff=0.23%
Candidate ANIME: Diff=0.0713% vs Min=0.01% | PriceDiff=0.21%
Candidate LUNA2: Diff=0.0644% vs Min=0.01% | PriceDiff=0.27%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.18%
Candidate SOPH: Diff=0.0574% vs Min=0.01% | PriceDiff=0.27%
Candidate ORCA: Diff=0.3566% vs Min=0.01% | PriceDiff=0.54%
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.56%
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=5.90%
Candidate DAM: Diff=0.1845% vs Min=0.01% | PriceDiff=0.50%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.02%
Candidate IP: Diff=0.0765% vs Min=0.01% | PriceDiff=0.00%
Candidate FLOW: Diff=0.0658% vs Min=0.01% | PriceDiff=4.12%
Candidate DOLO: Diff=0.0996% vs Min=0.01% | PriceDiff=0.06%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.32%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.08%
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.10%
Candidate XCN: Diff=0.1277% vs Min=0.01% | PriceDiff=0.54%
Candidate MINA: Diff=0.0728% vs Min=0.01% | PriceDiff=0.27%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.18%
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.00%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=0.89%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.22%
Candidate MOCA: Diff=0.0848% vs Min=0.01% | PriceDiff=0.07%
Candidate LIT: Diff=0.2641% vs Min=0.01% | PriceDiff=1.11%
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.27%
Candidates Found: 147
[2026-01-05 18:19:28.064022] LOOP START. Active: True
[2026-01-05 18:19:28.528014] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.09%
Candidate DOLO: Diff=0.0996% vs Min=0.01% | PriceDiff=0.07%
Candidate ANIME: Diff=0.0713% vs Min=0.01% | PriceDiff=0.19%
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.12%
Candidate MINA: Diff=0.0728% vs Min=0.01% | PriceDiff=0.06%
Candidate SOPH: Diff=0.0574% vs Min=0.01% | PriceDiff=0.25%
Candidate DAM: Diff=0.1845% vs Min=0.01% | PriceDiff=0.46%
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.28%
Candidate IP: Diff=0.0765% vs Min=0.01% | PriceDiff=0.04%
Candidate SKYAI: Diff=0.0524% vs Min=0.01% | PriceDiff=0.23%
Candidate FLOW: Diff=0.0658% vs Min=0.01% | PriceDiff=3.49%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.02%
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.55%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.18%
Candidate XCN: Diff=0.1277% vs Min=0.01% | PriceDiff=0.57%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.11%
Candidate LIT: Diff=0.2641% vs Min=0.01% | PriceDiff=1.42%
Candidate STORJ: Diff=0.1356% vs Min=0.01% | PriceDiff=0.77%
Candidate MOCA: Diff=0.0848% vs Min=0.01% | PriceDiff=0.09%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.15%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=0.95%
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=5.84%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.34%
Candidate ORCA: Diff=0.3566% vs Min=0.01% | PriceDiff=0.56%
Candidate LUNA2: Diff=0.0644% vs Min=0.01% | PriceDiff=0.25%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.17%
Candidates Found: 147
[2026-01-05 18:19:33.530875] LOOP START. Active: True
[2026-01-05 18:19:34.536167] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.55%
Candidate ORCA: Diff=0.3566% vs Min=0.01% | PriceDiff=0.57%
Candidate FLOW: Diff=0.0658% vs Min=0.01% | PriceDiff=4.05%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.22%
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=5.40%
Candidate SKYAI: Diff=0.0524% vs Min=0.01% | PriceDiff=0.24%
Candidate SOPH: Diff=0.0574% vs Min=0.01% | PriceDiff=0.25%
Candidate LIT: Diff=0.2641% vs Min=0.01% | PriceDiff=1.44%
Candidate MINA: Diff=0.0728% vs Min=0.01% | PriceDiff=0.08%
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.11%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=1.00%
Candidate DAM: Diff=0.1845% vs Min=0.01% | PriceDiff=0.38%
Candidate XCN: Diff=0.1277% vs Min=0.01% | PriceDiff=0.55%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.16%
Candidate ANIME: Diff=0.0713% vs Min=0.01% | PriceDiff=0.18%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.11%
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.02%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.23%
Candidate MOCA: Diff=0.0848% vs Min=0.01% | PriceDiff=0.11%
Candidate STORJ: Diff=0.1356% vs Min=0.01% | PriceDiff=1.12%
Candidate LUNA2: Diff=0.0644% vs Min=0.01% | PriceDiff=0.28%
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.28%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.02%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.16%
Candidate DOLO: Diff=0.0996% vs Min=0.01% | PriceDiff=0.06%
Candidate IP: Diff=0.0765% vs Min=0.01% | PriceDiff=0.09%
Candidates Found: 147
[2026-01-05 18:19:39.540193] LOOP START. Active: True
[2026-01-05 18:19:40.005827] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.01%
Candidate DOLO: Diff=0.0996% vs Min=0.01% | PriceDiff=0.02%
Candidate ANIME: Diff=0.0713% vs Min=0.01% | PriceDiff=0.15%
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.09%
Candidate MINA: Diff=0.0728% vs Min=0.01% | PriceDiff=0.17%
Candidate SOPH: Diff=0.0574% vs Min=0.01% | PriceDiff=0.24%
Candidate DAM: Diff=0.1845% vs Min=0.01% | PriceDiff=0.39%
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.28%
Candidate IP: Diff=0.0765% vs Min=0.01% | PriceDiff=0.09%
Candidate SKYAI: Diff=0.0524% vs Min=0.01% | PriceDiff=0.24%
Candidate FLOW: Diff=0.0658% vs Min=0.01% | PriceDiff=3.54%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.02%
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.55%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.12%
Candidate XCN: Diff=0.1277% vs Min=0.01% | PriceDiff=0.25%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.03%
Candidate LIT: Diff=0.2641% vs Min=0.01% | PriceDiff=1.47%
Candidate STORJ: Diff=0.1356% vs Min=0.01% | PriceDiff=0.91%
Candidate MOCA: Diff=0.0848% vs Min=0.01% | PriceDiff=0.11%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.12%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=1.02%
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=5.27%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.30%
Candidate ORCA: Diff=0.3566% vs Min=0.01% | PriceDiff=0.57%
Candidate LUNA2: Diff=0.0644% vs Min=0.01% | PriceDiff=0.25%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.23%
Candidates Found: 147
[2026-01-05 18:19:45.007968] LOOP START. Active: True
[2026-01-05 18:19:45.520453] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.08%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.18%
Candidate LUNA2: Diff=0.0644% vs Min=0.01% | PriceDiff=0.25%
Candidate LIT: Diff=0.2641% vs Min=0.01% | PriceDiff=1.47%
Candidate XCN: Diff=0.1277% vs Min=0.01% | PriceDiff=0.14%
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.01%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=1.07%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.02%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.04%
Candidate DAM: Diff=0.1845% vs Min=0.01% | PriceDiff=0.55%
Candidate DOLO: Diff=0.0996% vs Min=0.01% | PriceDiff=0.07%
Candidate MOCA: Diff=0.0848% vs Min=0.01% | PriceDiff=0.07%
Candidate MINA: Diff=0.0728% vs Min=0.01% | PriceDiff=0.15%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.29%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.18%
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.54%
Candidate IP: Diff=0.0765% vs Min=0.01% | PriceDiff=0.09%
Candidate ANIME: Diff=0.0713% vs Min=0.01% | PriceDiff=0.14%
Candidate ORCA: Diff=0.3566% vs Min=0.01% | PriceDiff=0.57%
Candidate STORJ: Diff=0.1356% vs Min=0.01% | PriceDiff=0.74%
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=4.98%
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.29%
Candidate SOPH: Diff=0.0574% vs Min=0.01% | PriceDiff=0.13%
Candidate FLOW: Diff=0.0658% vs Min=0.01% | PriceDiff=4.06%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.12%
Candidate SKYAI: Diff=0.0524% vs Min=0.01% | PriceDiff=0.24%
Candidates Found: 147
[2026-01-05 18:19:50.522845] LOOP START. Active: True
[2026-01-05 18:19:51.184579] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.54%
Candidate DAM: Diff=0.1845% vs Min=0.01% | PriceDiff=0.53%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.17%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.21%
Candidate STORJ: Diff=0.1356% vs Min=0.01% | PriceDiff=0.90%
Candidate LIT: Diff=0.2641% vs Min=0.01% | PriceDiff=1.68%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=1.08%
Candidate ORCA: Diff=0.3566% vs Min=0.01% | PriceDiff=0.57%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.02%
Candidate XCN: Diff=0.1277% vs Min=0.01% | PriceDiff=0.17%
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.01%
Candidate LUNA2: Diff=0.0644% vs Min=0.01% | PriceDiff=0.25%
Candidate MINA: Diff=0.0728% vs Min=0.01% | PriceDiff=0.09%
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=5.08%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.04%
Candidate MOCA: Diff=0.0848% vs Min=0.01% | PriceDiff=0.07%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.15%
Candidate ANIME: Diff=0.0713% vs Min=0.01% | PriceDiff=0.14%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.16%
Candidate IP: Diff=0.0765% vs Min=0.01% | PriceDiff=0.09%
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.29%
Candidate SOPH: Diff=0.0574% vs Min=0.01% | PriceDiff=0.15%
Candidate FLOW: Diff=0.0658% vs Min=0.01% | PriceDiff=3.54%
Candidate SKYAI: Diff=0.0524% vs Min=0.01% | PriceDiff=0.24%
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.06%
Candidate DOLO: Diff=0.0996% vs Min=0.01% | PriceDiff=0.07%
Candidates Found: 147
[2026-01-05 18:19:56.189084] LOOP START. Active: True
[2026-01-05 18:19:56.752977] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate STORJ: Diff=0.1356% vs Min=0.01% | PriceDiff=0.85%
Candidate SKYAI: Diff=0.0524% vs Min=0.01% | PriceDiff=0.24%
Candidate ANIME: Diff=0.0713% vs Min=0.01% | PriceDiff=0.12%
Candidate LUNA2: Diff=0.0644% vs Min=0.01% | PriceDiff=0.22%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.16%
Candidate SOPH: Diff=0.0574% vs Min=0.01% | PriceDiff=0.11%
Candidate ORCA: Diff=0.3566% vs Min=0.01% | PriceDiff=0.61%
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.54%
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=4.80%
Candidate DAM: Diff=0.1845% vs Min=0.01% | PriceDiff=0.55%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.13%
Candidate IP: Diff=0.0765% vs Min=0.01% | PriceDiff=0.08%
Candidate FLOW: Diff=0.0658% vs Min=0.01% | PriceDiff=3.54%
Candidate DOLO: Diff=0.0996% vs Min=0.01% | PriceDiff=0.09%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.30%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.04%
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.05%
Candidate XCN: Diff=0.1277% vs Min=0.01% | PriceDiff=0.07%
Candidate MINA: Diff=0.0728% vs Min=0.01% | PriceDiff=0.12%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.04%
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.00%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=1.05%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.17%
Candidate MOCA: Diff=0.0848% vs Min=0.01% | PriceDiff=0.09%
Candidate LIT: Diff=0.2641% vs Min=0.01% | PriceDiff=1.50%
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.29%
Candidates Found: 147
[2026-01-05 18:20:01.755524] LOOP START. Active: True
[2026-01-05 18:20:02.329185] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=4.89%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=1.01%
Candidate LIT: Diff=0.2657% vs Min=0.01% | PriceDiff=1.55%
Candidate XCN: Diff=0.1326% vs Min=0.01% | PriceDiff=0.08%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.18%
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.54%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.32%
Candidate SOPH: Diff=0.0598% vs Min=0.01% | PriceDiff=0.04%
Candidate ORCA: Diff=0.3544% vs Min=0.01% | PriceDiff=0.68%
Candidate ANIME: Diff=0.0708% vs Min=0.01% | PriceDiff=0.12%
Candidate LUNA2: Diff=0.0674% vs Min=0.01% | PriceDiff=0.24%
Candidate DAM: Diff=0.1845% vs Min=0.01% | PriceDiff=0.54%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.12%
Candidate IP: Diff=0.0766% vs Min=0.01% | PriceDiff=0.03%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.04%
Candidate MMT: Diff=0.0995% vs Min=0.01% | PriceDiff=0.16%
Candidate STORJ: Diff=0.1105% vs Min=0.01% | PriceDiff=1.19%
Candidate FLOW: Diff=0.0664% vs Min=0.01% | PriceDiff=4.02%
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.30%
Candidate SKYAI: Diff=0.0527% vs Min=0.01% | PriceDiff=0.24%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.09%
Candidate MOCA: Diff=0.0864% vs Min=0.01% | PriceDiff=0.13%
Candidate MINA: Diff=0.0730% vs Min=0.01% | PriceDiff=0.20%
Candidate DOLO: Diff=0.0996% vs Min=0.01% | PriceDiff=0.08%
Candidate AIO: Diff=0.1110% vs Min=0.01% | PriceDiff=0.04%
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.02%
Candidates Found: 147
[2026-01-05 18:20:07.332343] LOOP START. Active: True
[2026-01-05 18:20:07.755904] Mode: Live | Binance Items: 663 | Bybit Items: 554
Candidate TAC: Diff=0.0554% vs Min=0.01% | PriceDiff=0.33%
Candidate SKYAI: Diff=0.0527% vs Min=0.01% | PriceDiff=0.28%
Candidate FLOW: Diff=0.0664% vs Min=0.01% | PriceDiff=3.55%
Candidate ORCA: Diff=0.3539% vs Min=0.01% | PriceDiff=0.62%
Candidate DGB: Diff=0.0533% vs Min=0.01% | PriceDiff=0.04%
Candidate LIT: Diff=0.2657% vs Min=0.01% | PriceDiff=1.50%
Candidate ZBT: Diff=0.0767% vs Min=0.01% | PriceDiff=0.09%
Candidate A2Z: Diff=0.3386% vs Min=0.01% | PriceDiff=0.04%
Candidate IP: Diff=0.0776% vs Min=0.01% | PriceDiff=0.06%
Candidate EVAA: Diff=0.0829% vs Min=0.01% | PriceDiff=0.10%
Candidate LUMIA: Diff=0.2142% vs Min=0.01% | PriceDiff=0.13%
Candidate VELVET: Diff=0.0522% vs Min=0.01% | PriceDiff=0.54%
Candidate SOPH: Diff=0.0598% vs Min=0.01% | PriceDiff=0.08%
Candidate PONKE: Diff=1.4246% vs Min=0.01% | PriceDiff=4.94%
Candidate COMMON: Diff=0.1153% vs Min=0.01% | PriceDiff=0.00%
Candidate MINA: Diff=0.0730% vs Min=0.01% | PriceDiff=0.08%
Candidate MOCA: Diff=0.0864% vs Min=0.01% | PriceDiff=0.03%
Candidate XCN: Diff=0.1326% vs Min=0.01% | PriceDiff=0.39%
Candidate LYN: Diff=0.4618% vs Min=0.01% | PriceDiff=0.98%
